id,asins,brand,primaryCategories,manufacturer,manufacturerNumber,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.title,reviews.username
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great Product,Mrsandymcclure
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awesome echo,Kpkp79
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love,Catelyn
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,How did I live without this?,Gorjusmom
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,I haven't used it. Bought it as a gift,Thor
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Echo Plus Review,Wiggle14
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great for home use,Jere
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Easy to Set up and start using,Hilts65
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Wonderful gadget,Moviereviewernyc
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great combination,Stir33
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,False,,1,3,Can't connect,Vegas
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Works as advertised- lots of fun!,Walticus
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great sound,Robert504
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awsome,Gene
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love amazon,Invest1
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Seems like its shaping up into a great set up.,Magckmn
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Echo plus,Jeri
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great device,Navi
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great addition to my home,lukasj94
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great,gman
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Works great,Harbusyone
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great product.,elgrannada
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Let there be light,sfd55
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Worth buying!!!,Best
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Cool Technology / Easy Setup!,RonsElectronicSales
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,I bought one Alexa and three Echo Dots,Greg
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great start to a smart home,dsievers
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Alexa,Whitney
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,1,5,Love My Alexa Plus,TXCJG
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great Way to Start Your Smart Home,HappyWazer
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love it,Angel1960
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Good unit,Ritch
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Works great,Wolf
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,The echo is everything I thought it would be,Kuch15
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great system,Andy
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,ALEXA,PeteMcG
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love It So Far,mdelicio
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,More Amazon Fun,rick
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Echo plus,Reese
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,5,5,Can’t go wrong with this!!!,Samiam
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,"East to hook up, Easy to use",Amlitt4
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,It’s Good,WinstonChurchill
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Best new and fun addition to our house!,caligirl
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Alexa,Barb
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,media,lokey1069
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great product,Sammi
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Nice sound,Kris
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,"Finally, a device that truly listens!",Eddie485
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Makes for a fun home,Rick
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Smart Choice,Eric
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Amazing technology,BrianR
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love It,Tammy
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Best new friend,tinytoy
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Pretty cool product.,Joeschmo
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Amazon Echo Plus,Paddlegirl
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great Gift!,gymmom
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awesome,Smoke
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,False,,0,2,Needs improvement,Carlo
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great product and lots of fun to use!!,Angie
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Alexa,Ranae
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,I think the Alexa is a fun device.,Teanna
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Kids love it!!,Bserkt
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great Smart Home Addition,Mamsan5
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Nice!,Kurt
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great product with great sound,ladystix
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,2,4,Fairly satisfied,Smithville
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Alexa control,Techsavy
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,3,Needs advancement,Johnson92
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Alexa is great,SurfacePro2
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great,shopper
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,All as advertised,Larry
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,"Everyday, Alexa Inspires me.",kingpcb
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Just great!,DE28
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Nice Update in Additional Original Echo,Teder
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,I love my echo,Jamie
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Amazing Alex Device,Teddy
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,simple for all,nemi
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,My wife and I really enjoy using Alexa,Steve
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great First Echo,ckpatx
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Good,skatardrummer
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Echo,ROC1
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,I love it! Can’t wait for more,Jeff
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Better than previous Version,CBP4
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Nice,Scrubz
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love Alexa,Ginger
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Awesome,Kate
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great,Janny
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Works great,James
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great item,Mary4565
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great Item,Jawr
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great product,Willie
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great sound,EHST
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,We love our alexa,Yvette
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Echo plus,Kimw
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love the echo plus,Hime1
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great item,Gary
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,An amazing improvement,BuddyBoy
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Excellent,Laserbeak
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awesome,Aisha
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Worth it!,SuzanneN
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great product,gdionne98
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love this,panzeke
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,good quality,eagles4001
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Very nice unit,Geek
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love it!,Kellas
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,kewl but pointless,Deyanklow
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Fun,Farney
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Echo plus,Cheri
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Perfect To Acompany The Gen 1,Jag40
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,3,Great for beginners,Happy
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Good product.,neuby
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Can’t wait,Cobber
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Fun,BobL
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,ECHO PLUS GET ONE,Grammie
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Fun and Easy,1818
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great little speaker,June
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Cool smart,OldDude
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Alexa for the WIN,billy
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,3,Did not receive a bulb,Kithzeez
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awesome,Lesliet3
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Alexa fun,Snowbunny
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Nice but....,Btellis04
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great Product!,firstrambo1
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Alexa,Markie
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,1,4,Cool device,Song
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Good product,Alan
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,False,,0,1,Returned,Loomis
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love it!,ddub88
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Very interesting,Robert
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great speaker,Bobbi1928
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great,Patransa
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great product - it works!,KenH
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Easy and fun!,roamingasia
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Worth the extra money if you listen to music,Dap69
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Smart home piece,Gospelnote2000
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,3,Great Product,Greg
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,love it!,Jess
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great,fatherofthebride
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Welcome to the future,Mommytinatoo
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Worth the price,Steelhouse11
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great buy,rktwrench
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Excellent Choice!,SouthStreet
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Modern Family,brolly4
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Fancy Lightbulb,Mwhite132
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,I bought the echo plus for the family,Kgrock
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Good,Hernandedz
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,1,5,Works great,Kendel
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great hands free helper,Ollie
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great for my room.,Kush
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awesome,Dominic
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,2,5,Didn't get entire order,Rick
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Good Gift,tasmin
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Love Alexa,CoreyD99
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great product!,Jose
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Good Smart Speaker,domcab
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Smart system,Greg
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,ALEXA!!,Clint
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Best Echo,Candy
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Cool Stuff,Rick
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,A different high tech toy,Costarick
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Awesome,Pross
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Convenient,Tony
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awesome products,Riri
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,I love our Amazon echo plus,Jenny
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,New toy,trublqprnc
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,3,Not the easiest to setup,PUPPY
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,3,Unable to try the light,Larry123
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Great product!,Newbie
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awesome,Onyx
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awesome Product,Eric
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Surprise,TVLover
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Great buy,Jake
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,great product,rick
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Excellent,Smarthome
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Fun to have around!,Kborns
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,I love it,mitch22622
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Talking to the future,DaveF
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,5,Awesome,Mrgoodtime
AWMjT0WguC1rwyj_rFh3,B06XB29FPF,Amazon,Electronics|Hardware,Amazon,B06XB29FPF,True,,0,4,Better speakers than I anticipated,Nachos
